aerogenerador,material,quantidade_aerogenerador_material,unidade_medida,preco_aerogenerador_material,moeda,desc_grupo,idade_turbina,mtbf_aerogenerador_material,mtbf_aerogenerador,mtbf_material,quantidade_media_material,preco_medio_material,preco_aerogenerador
WF-BR-0PI-1219-Y5-A-002,GP433230,1.0,UN,2406.2,BRL-BRL,Hydraulic cylinders / actuators / accumulators,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,58 days 12:00:00,0.06481481481481483,155.9572222222222,153717.47
WF-BR-0PI-1219-Y5-A-002,GP012190,2.0,UN,612.11,BRL-BRL,Rotor lock system (hydraulic comp),9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,245 days 21:00:00,0.05092592592592592,29.630509259259256,153717.47
WF-BR-0PI-1219-Y5-A-002,GP022181,1.0,UN,135.86,BRL-BRL,Boilerwork pieces,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,6 days 00:00:00,0.037037037037037035,5.031851851851852,153717.47
WF-BR-0PI-1219-Y5-A-002,GP316665,10.0,UN,1188.02,BRL-BRL,Electrical connectors / terminals / electrics compartments /,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,25 days 11:38:10.909090909,0.6611111111111111,89.39425,153717.47
WF-BR-0PI-1219-Y5-A-002,GP004895,1.0,UN,336.18,BRL-BRL,Measuring instruments (sensors) temperature / pressure / vib,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,154 days 08:00:00,0.037037037037037035,12.293055555555554,153717.47
WF-BR-0PI-1219-Y5-A-002,P300523,1.0,UN,35.2,BRL-BRL,Other processed steel G8/9,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,342 days 00:00:00,0.027777777777777776,0.7504513888888888,153717.47
WF-BR-0PI-1219-Y5-A-002,P300526,1.0,UN,78.31,BRL-BRL,Other processed steel G8/9,9.880000000000003,0 days 00:00:00,11 days 08:32:32.542372881,598 days 12:00:00,0.027777777777777776,2.170444444444444,153717.47
WF-BR-0PI-1219-Y5-A-003,GP011974,62.0,UN,3360.6500000000005,BRL-BRL,Electricity generators,9.920000000000003,103 days 00:00:00,12 days 01:51:16.363636363,14 days 20:30:00,0.9380341880341879,51.4861217948718,95206.54
WF-BR-0PI-1219-Y5-A-003,GP012886,20.0,L,172.98,BRL-BRL,Oils and hydraulic s,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,4 days 14:07:03.529411764,1.4898989898989898,12.904368686868686,95206.54
WF-BR-0PI-1219-Y5-A-003,GP084723,1.0,UN,468.15,BRL-BRL,,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,59 days 16:25:15.789473684,0.03819444444444445,18.93095486111111,95206.54
WF-BR-0PI-1219-Y5-A-003,50116,1.0,UN,243.3,BRL-BRL,Other mechanical components,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,38 days 19:19:01.463414634,0.04121863799283154,10.373566308243728,95206.54
WF-BR-0PI-1219-Y5-A-003,GP018876,2.0,UN,147.99,BRL-BRL,Refrigeration system components,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,63 days 01:48:00,0.07725694444444445,6.167942708333333,95206.54
WF-BR-0PI-1219-Y5-A-003,GP110975,1.0,UN,13128.32,BRL-BRL,Oils and hydraulic s,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,0 days 12:51:25.714285714,0.013452380952380954,189.63128968253966,95206.54
WF-BR-0PI-1219-Y5-A-003,GP026310,6.0,UN,4701.36,BRL-BRL,Ventilator / Fan/ Air heaters,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,12 days 17:27:16.363636363,0.19135802469135804,146.34378086419753,95206.54
WF-BR-0PI-1219-Y5-A-003,P390352,10100.0,UN,1609.63,BRL-BRL,Electrical others,9.920000000000003,18 days 00:00:00,12 days 01:51:16.363636363,36 days 18:49:24.705882353,15.699820788530467,3.2155824372759856,95206.54
WF-BR-0PI-1219-Y5-A-003,GP013211,1262.0,L,13319.299999999997,BRL-BRL,Lubricants and refrigerants,9.920000000000003,60 days 16:12:58.378378378,12 days 01:51:16.363636363,2 days 17:01:12.075869336,26.434413580246915,351.2549228395062,95206.54
WF-BR-0PI-1219-Y5-A-003,GP141738,10.0,UN,126.0,BRL-BRL,Working clothes,9.920000000000003,7 days 00:00:00,12 days 01:51:16.363636363,194 days 18:27:41.538461538,0.15404040404040406,2.2038636363636366,95206.54
WF-BR-0PI-1219-Y5-A-003,181921,7.5,UN,203.34,BRL-BRL,Factory Auxiliaries,9.920000000000003,265 days 09:00:00,12 days 01:51:16.363636363,10 days 02:33:20,0.1727579365079365,5.631134920634921,95206.54
WF-BR-0PI-1219-Y5-A-003,GP202343,22.0,L,612.38,BRL-BRL,Paints / Anti-corros,9.920000000000003,322 days 16:00:00,12 days 01:51:16.363636363,48 days 04:10:26.086956521,0.3768353174603175,13.643670634920634,95206.54
WF-BR-0PI-1219-Y5-A-003,GP032227,3.0,UN,89.77000000000001,BRL-BRL,Working clothes,9.920000000000003,8 days 00:00:00,12 days 01:51:16.363636363,31 days 15:00:00,0.04365079365079365,1.3062301587301588,95206.54
WF-BR-0PI-1219-Y5-A-003,181920,4.0,UN,17.0,BRL-BRL,Factory Auxiliaries,9.920000000000003,6 days 08:00:00,12 days 01:51:16.363636363,40 days 13:50:46.153846154,0.04886904761904762,0.5575992063492063,95206.54
WF-BR-0PI-1219-Y5-A-003,GP001930,1.0,UN,7.79,BRL-BRL,Others Hydraulic,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,558 days 18:00:00,0.044444444444444446,0.42216666666666663,95206.54
WF-BR-0PI-1219-Y5-A-003,GP007339,2.0,UN,0.12,BRL-BRL,Oils and hydraulic s,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,95 days 18:32:43.636363636,0.0920138888888889,0.36137152777777776,95206.54
WF-BR-0PI-1219-Y5-A-003,GP095586,4.0,UN,5.88,BRL-BRL,,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,232 days 06:51:25.714285716,0.1111111111111111,0.1826388888888889,95206.54
WF-BR-0PI-1219-Y5-A-003,GP117749,1.0,UN,753.7,BRL-BRL,Hydraulic cylinders / actuators / accumulators,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,113 days 00:00:00,0.041666666666666664,31.404166666666672,95206.54
WF-BR-0PI-1219-Y5-A-003,GP266259,117.0,UN,8141.34,BRL-BRL,Electrical connectors / terminals / electrics compartments /,9.920000000000003,312 days 20:34:17.142857144,12 days 01:51:16.363636363,20 days 12:43:49.565217391,1.3148148148148149,91.22319023569024,95206.54
WF-BR-0PI-1219-Y5-A-003,GP084260,1.1,UN,8.52,BRL-BRL,,9.920000000000003,1179 days 00:00:00,12 days 01:51:16.363636363,35 days 02:40:00,0.046603535353535355,0.5687289562289561,95206.54
WF-BR-0PI-1219-Y5-A-003,GP183506,5.0,UN,1689.23,BRL-BRL,Other composites,9.920000000000003,1983 days 00:00:00,12 days 01:51:16.363636363,50 days 12:16:44.651162790,0.14484126984126985,44.83510912698412,95206.54
WF-BR-0PI-1219-Y5-A-003,GP021313,6.0,UN,53.55,BRL-BRL,Fuses / reducers / absorbers / condensers,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,159 days 14:24:00,0.15656565656565657,1.4498989898989898,95206.54
WF-BR-0PI-1219-Y5-A-003,GP051944,40.0,L,402.71,BRL-BRL,Oils and hydraulic s,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,31 days 21:02:27.945205479,6.653847736625514,80.35336419753087,95206.54
WF-BR-0PI-1219-Y5-A-003,50244,2.0,UN,1.01,BRL-BRL,Rubber  parts,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,257 days 12:00:00,0.0462962962962963,0.02333333333333333,95206.54
WF-BR-0PI-1219-Y5-A-003,GP040689,4.0,UN,1275.16,BRL-BRL,,9.920000000000003,261 days 08:00:00,12 days 01:51:16.363636363,30 days 07:15:20.930232558,0.07598039215686275,34.6277614379085,95206.54
WF-BR-0PI-1219-Y5-A-003,50785,1.0,UN,257.89,BRL-BRL,Valves,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,80 days 16:48:00,0.04861111111111111,16.696006944444445,95206.54
WF-BR-0PI-1219-Y5-A-003,GP134147,1.0,UN,230.24,BRL-BRL,Ventilator / Fan/ Air heaters,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,52 days 01:39:18.620689655,0.07407407407407407,19.76016975308642,95206.54
WF-BR-0PI-1219-Y5-A-003,AMB0155,1.0,UN,170.21,BRL-BRL,Ventilator / Fan/ Air heaters,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,61 days 08:28:14.117647059,0.06481481481481483,17.3065873015873,95206.54
WF-BR-0PI-1219-Y5-A-003,GP022119,6.0,KG,242.25,BRL-BRL,Consumible,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,243 days 14:24:00,0.17865740740740743,11.62337962962963,95206.54
WF-BR-0PI-1219-Y5-A-003,704629,1.0,UN,15.0,BRL-BRL,Other mechanical components,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,41 days 18:17:08.571428571,0.06893004115226337,1.052849794238683,95206.54
WF-BR-0PI-1219-Y5-A-003,P393237,3.0,UN,1690.06,BRL-BRL,Electrical others,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,22 days 01:32:28.623853211,0.15538194444444445,102.51578993055556,95206.54
WF-BR-0PI-1219-Y5-A-003,146441,1.0,UN,44.59,BRL-BRL,Other mechanical components,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,99 days 00:00:00,0.027777777777777776,8.577916666666667,95206.54
WF-BR-0PI-1219-Y5-A-003,GP305361,3.0,UN,1375.0900000000001,BRL-BRL,Electronic modules,9.920000000000003,972 days 00:00:00,12 days 01:51:16.363636363,42 days 04:05:51.219512195,0.051440329218107,28.433971193415637,95206.54
WF-BR-0PI-1219-Y5-A-003,P422725,1.0,UN,81.21,BRL-BRL,Tubes / Rigid tubes,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,462 days 00:00:00,0.027777777777777776,2.7239814814814816,95206.54
WF-BR-0PI-1219-Y5-A-003,GP131157,206.0,UN,1627.1699999999998,BRL-BRL,Factory Auxiliaries,9.920000000000003,64 days 13:05:27.272727273,12 days 01:51:16.363636363,3 days 02:32:43.636363636,7.026111111111111,68.496373015873,95206.54
WF-BR-0PI-1219-Y5-A-003,50879,1.0,UN,54.41,BRL-BRL,Fuses / reducers / absorbers / condensers,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,249 days 16:00:00,0.04861111111111111,2.631111111111111,95206.54
WF-BR-0PI-1219-Y5-A-003,GP390630,2.0,UN,3484.4300000000003,BRL-BRL,Hydraulic cylinders / actuators / accumulators,9.920000000000003,714 days 00:00:00,12 days 01:51:16.363636363,56 days 10:00:00,0.041666666666666664,79.62848765432099,95206.54
WF-BR-0PI-1219-Y5-A-003,GP186075,0.0,UN,6.25,BRL-BRL,Other processed steel G8/9,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,72 days 06:40:00,0.06597222222222222,0.4602951388888889,95206.54
WF-BR-0PI-1219-Y5-A-003,GP186074,1.0,UN,7.33,BRL-BRL,Other processed steel G8/9,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,108 days 10:00:00,0.06018518518518518,0.45689814814814816,95206.54
WF-BR-0PI-1219-Y5-A-003,GP186076,0.0,UN,8.96,BRL-BRL,Other processed steel G8/9,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,55 days 07:38:10.909090909,0.06018518518518518,0.5799691358024691,95206.54
WF-BR-0PI-1219-Y5-A-003,GP183509,2.0,UN,19.86,BRL-BRL,Other processed steel G8/9,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,37 days 15:00:00,0.07671957671957672,0.7962698412698413,95206.54
WF-BR-0PI-1219-Y5-A-003,GP074871,2.0,UN,1390.95,BRL-BRL,Cast pieces,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,124 days 16:00:00,0.0462962962962963,27.935277777777777,95206.54
WF-BR-0PI-1219-Y5-A-003,P422660,1.0,UN,43.16,BRL-BRL,Hoses and flexible t,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,212 days 14:24:00,0.03240740740740741,1.9904166666666663,95206.54
WF-BR-0PI-1219-Y5-A-003,GP000877,2.0,UN,1158.26,BRL-BRL,Electrical others,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,89 days 00:00:00,0.032679738562091505,30.900310457516337,95206.54
WF-BR-0PI-1219-Y5-A-003,GP011987,2.0,UN,2103.26,BRL-BRL,Bearings (ball / roller),9.920000000000003,14 days 00:00:00,12 days 01:51:16.363636363,106 days 08:00:00,0.03888888888888889,40.75219444444445,95206.54
WF-BR-0PI-1219-Y5-A-003,149191,7.0,UN,805.0799999999999,BRL-BRL,Lubricants and refrigerants,9.920000000000003,295 days 12:00:00,12 days 01:51:16.363636363,22 days 02:46:36.694214876,0.28174603174603174,32.05737301587302,95206.54
WF-BR-0PI-1219-Y5-A-003,GP005798,1.0,UN,172.11,BRL-BRL,Other mechanical components,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,107 days 04:14:07.058823530,0.0425925925925926,7.6149814814814825,95206.54
WF-BR-0PI-1219-Y5-A-003,GP011980,1.0,UN,72.41,BRL-BRL,Measuring instruments (sensors) temperature / pressure / vib,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,301 days 14:24:00,0.03240740740740741,2.4495833333333334,95206.54
WF-BR-0PI-1219-Y5-A-003,GP117985,2.0,UN,963.1700000000001,BRL-BRL,Hydraulic group - others,9.920000000000003,168 days 00:00:00,12 days 01:51:16.363636363,50 days 17:36:00,0.03418803418803419,14.80863247863248,95206.54
WF-BR-0PI-1219-Y5-A-003,GP116143,30.0,UN,441.18,BRL-BRL,Other processed steel G8/9,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,150 days 12:00:00,0.7777777777777778,15.458888888888888,95206.54
WF-BR-0PI-1219-Y5-A-003,GP234956,25.0,UN,2026.83,BRL-BRL,Rubber  parts,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,20 days 11:31:12,0.45580808080808083,43.96315656565657,95206.54
WF-BR-0PI-1219-Y5-A-003,GP310528,0.0,UN,1127.71,BRL-BRL,Electrical others,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,16 days 22:30:00,0.00980392156862745,27.515261437908496,95206.54
WF-BR-0PI-1219-Y5-A-003,GP000784,1.0,UN,100.86,BRL-BRL,Functional Assembly,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,96 days 20:18:27.692307692,0.06818181818181818,7.943888888888888,95206.54
WF-BR-0PI-1219-Y5-A-003,GP353658,1.0,UN,116.56,BRL-BRL,Cables and electrical conductors,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,805 days 00:00:00,0.027777777777777776,3.282222222222222,95206.54
WF-BR-0PI-1219-Y5-A-003,GP269908,1.0,UN,116.06,BRL-BRL,Electrical components,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,39 days 13:49:05.454545454,0.05,5.935180555555555,95206.54
WF-BR-0PI-1219-Y5-A-003,P050005,3.0,UN,25.2,BRL-BRL,Electrical others,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,45 days 18:40:00,0.09640522875816994,0.730751633986928,95206.54
WF-BR-0PI-1219-Y5-A-003,GP516065,1.0,UN,108.56,BRL-BRL,Sheets / panels / tabs,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,1 days 20:21:49.090909090,0.02859477124183006,3.0156372549019608,95206.54
WF-BR-0PI-1219-Y5-A-003,GP022126,4.0,UN,295.07,BRL-BRL,Measuring instruments (sensors) temperature / pressure / vib,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,4 days 17:27:16.363636363,0.0925925925925926,7.513287037037036,95206.54
WF-BR-0PI-1219-Y5-A-003,GP006030,1.0,UN,318.81,BRL-BRL,Rest of cables G8/9,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,1 days 21:45:00,0.027777777777777776,8.855833333333333,95206.54
WF-BR-0PI-1219-Y5-A-003,GP006028,2.0,UN,324.48,BRL-BRL,Rest of cables G8/9,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,1 days 21:10:35.294117647,0.05634920634920634,8.884571428571428,95206.54
WF-BR-0PI-1219-Y5-A-003,GP531921,1.0,UN,156.9,BRL-BRL,Cables and electrical conductors,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,1 days 18:30:51.428571428,0.028571428571428567,4.48284126984127,95206.54
WF-BR-0PI-1219-Y5-A-003,A9B10308366,4.0,UN,0.27,BRL-BRL,Raw Material,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,1 days 21:10:35.294117647,0.11269841269841269,0.006888888888888889,95206.54
WF-BR-0PI-1219-Y5-A-003,A9B10308374,2.0,UN,0.26,BRL-BRL,Raw Material,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,1 days 19:03:31.764705882,0.057142857142857134,0.007619047619047619,95206.54
WF-BR-0PI-1219-Y5-A-003,GP004247,2.0,UN,1.71,BRL-BRL,Bolts,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,1 days 21:10:35.294117647,0.05634920634920634,0.044753968253968254,95206.54
WF-BR-0PI-1219-Y5-A-003,GP522768,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,1 days 22:32:43.636363636,0.05718954248366012,0.10482843137254902,95206.54
WF-BR-0PI-1219-Y5-A-003,GP006636,0.1,UN,3.9,BRL-BRL,Consumible - Others,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,48 days 05:38:49.411764706,0.012173202614379085,0.18049019607843136,95206.54
WF-BR-0PI-1219-Y5-A-003,GP006557,0.1,UN,30.68,BRL-BRL,Consumible,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,1 days 21:10:35.294117647,0.006190476190476191,1.0958650793650793,95206.54
WF-BR-0PI-1219-Y5-A-003,GP006558,0.0,UN,17.55,BRL-BRL,Consumible,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,44 days 04:00:00,0.006372549019607843,1.416454248366013,95206.54
WF-BR-0PI-1219-Y5-A-003,149774,0.1,UN,11.96,BRL-BRL,Consumible,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,19 days 20:00:00,0.016339869281045753,0.679795751633987,95206.54
WF-BR-0PI-1219-Y5-A-003,GP463528,2.0,UN,734.86,BRL-BRL,Electrical others,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,1 days 22:03:14.594594594,0.06699346405228758,24.229910130718952,95206.54
WF-BR-0PI-1219-Y5-A-003,P390350,100.0,UN,8.0,BRL-BRL,Electrical others,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,43 days 02:24:00,4.517460317460317,0.757968253968254,95206.54
WF-BR-0PI-1219-Y5-A-003,115543,50.0,UN,392.11,BRL-BRL,Other processed steel,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,26 days 23:18:51.428571428,1.4772727272727273,10.829882154882155,95206.54
WF-BR-0PI-1219-Y5-A-003,GP522770,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,1 days 21:10:35.294117647,0.057142857142857134,0.105015873015873,95206.54
WF-BR-0PI-1219-Y5-A-003,GP522765,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,1 days 22:32:43.636363636,0.05718954248366012,0.10974673202614377,95206.54
WF-BR-0PI-1219-Y5-A-003,GP522771,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,1 days 19:03:31.764705882,0.05555555555555555,0.11138888888888888,95206.54
WF-BR-0PI-1219-Y5-A-003,GP522766,2.0,UN,4.02,BRL-BRL,Labels / stickers / signaling plates,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,1 days 19:03:31.764705882,0.05555555555555555,0.11013492063492063,95206.54
WF-BR-0PI-1219-Y5-A-003,GP522769,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,1 days 21:10:35.294117647,0.05555555555555555,0.1097936507936508,95206.54
WF-BR-0PI-1219-Y5-A-003,GP522767,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,2 days 13:20:00,0.06845238095238096,0.11138888888888888,95206.54
WF-BR-0PI-1219-Y5-A-003,96589,1.0,UN,18.28,BRL-BRL,Paint,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,38 days 11:08:34.285714285,0.08237547892720307,1.4870498084291188,95206.54
WF-BR-0PI-1219-Y5-A-003,GP286300,86.0,UN,18.38,BRL-BRL,Fire extinguishers,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,14 days 16:17:08.571428571,2.8966666666666665,0.7262888888888889,95206.54
WF-BR-0PI-1219-Y5-A-003,GP039520,1.0,UN,1386.05,BRL-BRL,,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,0 days 00:00:00,0.027777777777777776,38.50138888888889,95206.54
WF-BR-0PI-1219-Y5-A-003,GP166169,2.0,UN,87.08,BRL-BRL,Relays and solenoids,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,38 days 02:07:03.529411764,0.04710144927536232,4.007246376811595,95206.54
WF-BR-0PI-1219-Y5-A-003,GP004263,1.0,UN,66.67,BRL-BRL,Relays and solenoids,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,234 days 12:00:00,0.027777777777777776,2.2312962962962963,95206.54
WF-BR-0PI-1219-Y5-A-003,GP004265,2.0,UN,16.78,BRL-BRL,Relays and solenoids,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,145 days 16:00:00,0.047619047619047616,0.3953968253968254,95206.54
WF-BR-0PI-1219-Y5-A-003,GP004262,4.0,UN,63.1,BRL-BRL,Relays and solenoids,9.920000000000003,8 days 00:00:00,12 days 01:51:16.363636363,69 days 11:15:00,0.08611111111111111,1.384375,95206.54
WF-BR-0PI-1219-Y5-A-003,GP171727,2.0,UN,161.67,BRL-BRL,Relays and solenoids,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,2 days 00:00:00,0.05555555555555555,4.490833333333333,95206.54
WF-BR-0PI-1219-Y5-A-003,9000609,1.0,UN,138.34,BRL-BRL,Electricity Transformers,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,151 days 00:00:00,0.037037037037037035,5.123611111111112,95206.54
WF-BR-0PI-1219-Y5-A-003,GP023916,2.0,UN,111.63,BRL-BRL,Switches,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,1391 days 00:00:00,0.041666666666666664,2.3465277777777778,95206.54
WF-BR-0PI-1219-Y5-A-003,GP023919,1.0,UN,30.41,BRL-BRL,Switches,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,1391 days 00:00:00,0.041666666666666664,1.2877777777777777,95206.54
WF-BR-0PI-1219-Y5-A-003,GP005890,1.0,UN,663.35,BRL-BRL,Electrical others,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,90 days 21:00:00,0.05555555555555555,33.96000000000001,95206.54
WF-BR-0PI-1219-Y5-A-003,GP065434,1.0,UN,69.02,BRL-BRL,,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,79 days 16:36:55.384615385,0.05128205128205129,3.268482905982906,95206.54
WF-BR-0PI-1219-Y5-A-003,GP265766,6.0,UN,720.91,BRL-BRL,Clamps,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,1 days 09:00:00,0.14583333333333334,15.436030092592594,95206.54
WF-BR-0PI-1219-Y5-A-003,GP331165,1.0,UN,53.42,BRL-BRL,Consumible - Others,9.920000000000003,0 days 00:00:00,12 days 01:51:16.363636363,69 days 06:51:25.714285714,0.037037037037037035,2.073074074074074,95206.54
WF-BR-0PI-1219-Y5-A-003,218150,5.5,UN,536.2900000000001,BRL-BRL,Factory Auxiliaries,9.920000000000003,162 days 00:00:00,12 days 01:51:16.363636363,7 days 10:01:58.032786885,0.09436507936507937,9.603253968253968,95206.54
